estudios,experiencia,skills,tecnologias_aptitudes,vacaciones,beneficios,salario_medio,cluster
0,3.0,0,4,23.2,0,43200.0,1
0,3.0,0,3,23.2,0,42600.0,1
0,3.0,0,2,22.6,0,46500.0,1
0,3.0,0,2,23.2,0,46500.0,1
0,3.0,0,2,23.2,0,46500.0,1
0,3.0,0,3,23.2,0,42600.0,1
0,3.0,0,2,23.2,0,46500.0,1
0,3.0,0,2,24.2,0,46500.0,1
0,3.0,0,2,23.8,0,46500.0,1
0,3.0,0,2,27.8,0,46500.0,1
0,3.0,0,3,23.2,0,42600.0,1
0,3.0,0,4,23.2,0,43200.0,1
0,3.0,0,1,23.2,0,39600.0,1
0,3.0,0,2,23.2,0,46500.0,1
0,2.0,0,1,25.6,0,28500.0,1
0,3.0,0,2,23.8,0,46500.0,1
0,3.0,0,4,23.2,0,43200.0,1
0,3.0,0,2,23.2,0,46500.0,1
0,2.0,0,3,23.2,0,37500.0,1
0,3.0,0,1,23.2,0,39600.0,1
0,3.0,0,4,23.2,0,43200.0,1
0,3.0,0,4,23.8,0,43200.0,1
0,3.0,0,2,23.2,0,46500.0,1
0,3.0,0,2,27.8,0,46500.0,1
0,3.0,0,3,23.8,0,42600.0,1
0,5.0,0,2,27.8,0,56100.0,1
0,2.0,0,3,23.2,0,37500.0,1
0,5.0,0,2,27.8,0,56100.0,1
0,3.0,0,3,25.6,0,42600.0,1
0,3.0,0,1,23.8,0,39600.0,1
0,3.0,0,2,24.2,0,46500.0,1
0,3.0,0,1,23.2,0,39600.0,1
0,2.0,0,2,23.2,0,35700.0,1
0,3.0,0,2,23.2,0,46500.0,1
0,3.0,0,3,23.8,0,42600.0,1
0,3.0,0,2,23.2,0,46500.0,1
0,3.0,0,2,23.2,0,46500.0,1
0,3.0,0,1,23.2,0,39600.0,1
0,3.0,0,3,27.8,0,42600.0,1
0,3.0,0,3,23.8,0,42600.0,1
0,5.0,0,2,27.8,0,56100.0,1
0,3.0,0,2,23.2,0,46500.0,1
0,3.0,0,3,23.2,0,42600.0,1
0,2.0,0,2,24.2,0,35700.0,1
0,2.0,0,1,23.2,0,28500.0,1
0,2.0,0,3,23.2,0,37500.0,1
0,2.0,0,5,23.2,0,38700.0,1
0,3.0,0,1,24.0,0,39600.0,1
0,3.0,0,2,23.2,0,46500.0,1
0,1.0,0,2,23.2,0,33300.0,1
0,3.0,0,4,23.8,0,43200.0,1
0,3.0,0,2,25.6,0,46500.0,1
0,3.0,0,2,23.8,0,46500.0,1
0,3.0,0,2,23.2,0,46500.0,1
0,3.0,0,2,23.2,0,46500.0,1
0,2.0,0,3,25.6,0,28500.0,1
0,5.0,0,2,23.2,0,56100.0,1
0,3.0,0,4,23.8,0,43200.0,1
0,5.0,0,3,23.2,0,56100.0,1
0,3.0,0,3,23.2,0,42600.0,1
0,3.0,0,2,25.6,0,46500.0,1
0,3.0,0,3,24.2,0,42600.0,1
0,3.0,0,1,23.8,0,39600.0,1
0,3.0,0,1,23.2,0,39600.0,1
0,3.0,0,1,23.8,0,39600.0,1
0,3.0,0,2,23.8,0,46500.0,1
0,3.0,0,3,23.2,0,42600.0,1
0,3.0,0,4,23.2,0,40500.0,1
0,3.0,0,3,23.8,0,42600.0,1
0,3.0,0,2,22.6,0,46500.0,1
0,3.0,0,1,23.8,0,39600.0,1
0,1.0,0,3,23.2,0,45100.0,1
0,5.0,0,2,25.6,0,56100.0,1
0,2.0,0,3,23.2,0,37500.0,1
0,3.0,0,3,23.2,0,31500.0,1
0,2.0,0,2,23.2,0,35700.0,1
0,3.0,0,2,23.2,0,46500.0,1
0,5.0,0,3,23.8,0,56100.0,1
0,3.0,0,4,23.2,0,43200.0,1
0,3.0,0,3,23.2,0,42600.0,1
0,2.0,0,3,23.2,0,37500.0,1
0,2.0,0,4,24.4,0,43100.0,1
0,3.0,0,2,23.8,0,68000.0,1
0,2.0,0,2,25.6,0,35700.0,1
0,3.0,0,5,22.6,0,39000.0,1
1,3.0,0,4,22.6,0,35400.0,0
0,3.0,0,2,23.8,0,63000.0,1
0,3.0,0,3,23.2,0,42600.0,1
0,1.0,0,2,25.6,0,36000.0,1
0,5.0,0,5,27.8,0,64400.0,1
0,3.0,0,2,23.2,0,46500.0,1
0,5.0,0,2,23.2,0,54000.0,1
0,1.0,0,1,23.0,0,53400.0,1
0,2.0,0,2,23.0,0,36000.0,1
1,2.0,0,4,23.0,0,31200.0,0
0,2.0,0,1,24.4,0,28500.0,1
1,10.0,0,7,25.6,0,53100.0,0
1,2.0,0,1,23.2,0,35100.0,0
1,3.0,0,3,23.2,0,41976.0,0
1,2.0,0,7,23.2,0,34500.0,0
1,3.0,0,3,25.6,0,41976.0,0
1,0.5,0,1,25.6,0,18700.0,0
1,5.0,0,4,23.0,0,41700.0,0
1,10.0,0,2,23.8,0,52800.0,0
1,3.0,0,2,25.6,0,33900.0,0
1,2.0,0,6,23.0,0,24900.0,0
1,2.0,0,6,23.0,0,24900.0,0
1,3.0,0,5,25.6,0,47600.0,0
1,3.0,0,3,25.6,0,41976.0,0
1,0.5,0,3,23.2,0,28300.0,0
0,10.0,0,3,23.8,0,53700.0,1
0,3.0,0,3,27.8,0,42600.0,1
0,3.0,0,2,23.0,0,46500.0,1
0,3.0,0,10,23.8,0,37200.0,1
0,3.0,0,3,23.2,0,42600.0,1
0,3.0,0,2,25.6,0,34500.0,1
0,2.0,0,3,23.2,0,37500.0,1
0,5.0,0,3,22.6,0,56100.0,1
0,3.0,0,6,22.6,0,34200.0,1
0,3.0,0,1,22.6,0,39600.0,1
0,3.0,0,2,23.2,0,46500.0,1
0,3.0,0,2,23.2,0,46500.0,1
0,3.0,0,2,23.8,0,66000.0,1
0,5.0,0,2,23.8,0,56100.0,1
0,3.0,0,3,27.8,0,42600.0,1
0,3.0,0,6,23.8,0,34200.0,1
0,3.0,0,5,22.6,0,39000.0,1
0,3.0,0,4,23.8,0,43200.0,1
0,3.0,0,6,23.8,0,34200.0,1
0,5.0,0,2,24.4,0,56100.0,1
0,5.0,0,5,23.8,0,57000.0,1
0,3.0,0,2,23.8,0,58500.0,1
0,10.0,0,3,23.8,0,53700.0,1
0,3.0,0,1,23.0,0,39600.0,1
0,2.0,0,1,24.0,0,28500.0,1
0,5.0,0,4,23.8,0,61200.0,1
1,3.0,0,5,23.8,0,54000.0,0
0,5.0,0,1,24.2,0,67200.0,1
0,3.0,0,3,23.8,0,42600.0,1
0,3.0,0,1,23.8,0,39600.0,1
0,5.0,0,5,25.6,0,64400.0,1
0,3.0,0,4,23.2,0,43200.0,1
0,3.0,0,2,23.2,0,46500.0,1
0,3.0,0,3,23.2,0,42600.0,1
0,5.0,0,4,22.6,0,61200.0,1
0,3.0,0,4,23.2,0,43200.0,1
0,3.0,0,4,23.2,0,43200.0,1
0,3.0,0,3,23.2,0,42600.0,1
0,10.0,0,2,23.2,0,56100.0,1
0,3.0,0,2,23.2,0,46500.0,1
1,1.0,0,3,23.8,0,23900.0,0
0,5.0,0,4,23.8,0,61200.0,1
0,3.0,0,2,22.6,0,46500.0,1
0,5.0,0,3,24.2,0,56100.0,1
0,3.0,0,4,23.2,0,43200.0,1
0,5.0,0,8,24.0,0,53076.0,1
0,5.0,0,1,23.8,0,67200.0,1
0,3.0,0,10,22.6,0,37200.0,1
0,3.0,0,2,23.2,0,46500.0,1
0,3.0,0,3,23.8,0,45000.0,1
0,5.0,0,3,23.2,0,56100.0,1
0,3.0,0,4,23.8,0,54000.0,1
0,10.0,0,2,24.4,0,56100.0,1
0,3.0,0,3,23.2,0,42600.0,1
0,3.0,0,3,23.2,0,42600.0,1
0,3.0,0,1,23.8,0,34500.0,1
0,5.0,0,1,23.8,0,67200.0,1
0,2.0,0,4,23.2,0,43100.0,1
0,5.0,0,1,23.8,0,67200.0,1
0,5.0,0,3,23.2,0,43500.0,1
0,3.0,0,3,23.2,0,42600.0,1
0,2.0,0,2,23.8,0,35700.0,1
0,3.0,0,1,23.8,0,39600.0,1
0,3.0,0,4,23.0,0,43200.0,1
0,3.0,0,1,24.0,0,39600.0,1
1,2.0,0,3,22.6,0,40800.0,0
0,3.0,0,3,23.2,0,42600.0,1
0,3.0,0,1,23.8,0,39600.0,1
0,5.0,0,1,23.8,0,67200.0,1
0,5.0,0,5,23.2,0,64400.0,1
0,5.0,0,4,22.6,0,61200.0,1
0,3.0,0,3,27.8,0,43500.0,1
0,2.0,0,2,23.8,0,35700.0,1
0,3.0,0,2,27.8,0,46500.0,1
0,3.0,0,2,25.6,0,34500.0,1
0,5.0,0,1,24.2,0,66000.0,1
0,3.0,0,3,24.2,0,30000.0,1
0,3.0,0,1,24.0,0,46500.0,1
0,3.0,0,3,23.2,0,42600.0,1
0,3.0,0,2,23.2,0,46500.0,1
0,2.0,0,3,23.2,0,37500.0,1
0,3.0,0,5,23.2,0,39000.0,1
0,3.0,0,1,23.2,0,39600.0,1
0,0.0,0,3,23.2,0,54000.0,1
0,3.0,0,5,23.2,0,39000.0,1
0,3.0,0,3,24.2,0,33000.0,1
0,3.0,0,1,23.2,0,43500.0,1
0,2.0,0,5,23.2,0,38700.0,1
0,3.0,0,4,23.8,0,43200.0,1
0,5.0,0,3,23.2,0,33000.0,1
0,2.0,0,4,23.2,0,43100.0,1
0,3.0,0,1,23.2,0,39600.0,1
0,3.0,0,3,23.8,0,68000.0,1
0,3.0,0,2,23.0,0,46500.0,1
0,3.0,0,4,23.8,0,43200.0,1
1,5.0,0,5,23.2,0,37500.0,0
1,2.0,0,5,25.6,0,31500.0,0
1,5.0,0,6,25.6,0,42300.0,0
1,0.5,0,1,27.8,0,18700.0,0
1,5.0,0,6,25.6,0,42300.0,0
0,5.0,0,2,23.2,0,58500.0,1
1,3.0,0,5,23.0,0,47600.0,0
1,5.0,0,3,23.2,0,40200.0,0
1,3.0,0,6,22.6,0,39600.0,0
1,3.0,0,5,25.6,0,47600.0,0
1,3.0,0,3,23.0,0,41976.0,0
1,3.0,0,3,25.6,0,41976.0,0
1,3.0,0,2,23.2,0,33900.0,0
1,3.0,0,5,23.0,0,47600.0,0
1,3.0,0,1,23.8,0,38400.0,0
1,3.0,0,2,25.6,0,33900.0,0
1,3.0,0,5,25.6,0,47600.0,0
1,1.0,0,8,25.6,0,27000.0,0
0,3.0,0,3,23.2,0,33000.0,1
0,5.0,0,3,23.8,0,56100.0,1
0,3.0,0,2,23.2,0,46500.0,1
0,5.0,0,6,23.2,0,62300.0,1
0,1.0,0,1,23.8,0,53400.0,1
0,2.0,0,4,22.6,0,28500.0,1
0,1.0,0,1,23.2,0,53400.0,1
0,3.0,0,2,23.0,0,46500.0,1
0,3.0,0,1,22.6,0,39600.0,1
0,5.0,0,3,23.2,0,56100.0,1
0,5.0,0,4,23.8,0,61200.0,1
0,3.0,0,3,23.0,0,42600.0,1
0,3.0,0,1,24.4,0,39600.0,1
0,3.0,0,3,23.2,0,33000.0,1
0,5.0,0,2,23.8,0,56100.0,1
0,3.0,0,1,23.8,0,39600.0,1
0,3.0,0,3,23.2,0,42600.0,1
1,3.0,0,4,25.6,0,35400.0,0
0,3.0,0,1,24.4,0,39600.0,1
0,3.0,0,1,24.4,0,39600.0,1
0,3.0,0,4,22.6,0,43200.0,1
0,2.0,0,2,23.0,0,22500.0,1
0,3.0,0,1,23.2,0,39600.0,1
0,1.0,0,1,22.6,0,53400.0,1
0,3.0,0,5,24.2,0,39000.0,1
1,3.0,0,3,23.8,0,46500.0,0
0,3.0,0,1,23.8,0,39600.0,1
0,3.0,0,3,23.8,0,42600.0,1
0,2.0,0,3,22.6,0,37500.0,1
0,3.0,0,4,22.6,0,43200.0,1
0,3.0,0,3,23.2,0,42600.0,1
0,3.0,0,3,23.2,0,42000.0,1
0,3.0,0,4,25.6,0,43200.0,1
0,3.0,0,3,23.2,0,42600.0,1
0,3.0,0,3,23.2,0,42600.0,1
0,2.0,0,4,23.2,0,43100.0,1
0,3.0,0,2,23.2,0,46500.0,1
0,5.0,0,3,24.0,0,56100.0,1
0,3.0,0,3,23.8,0,70000.0,1
0,3.0,0,1,23.2,0,39600.0,1
0,5.0,0,2,23.2,0,56100.0,1
0,3.0,0,5,23.8,0,39000.0,1
1,2.0,0,3,23.8,0,40800.0,0
0,5.0,0,4,27.4,0,61200.0,1
0,3.0,0,2,24.0,0,46500.0,1
0,3.0,0,6,23.2,0,34200.0,1
0,3.0,0,6,23.8,0,34200.0,1
0,3.0,0,3,23.0,0,49500.0,1
0,5.0,0,1,24.2,0,60000.0,1
0,3.0,0,2,27.8,0,46500.0,1
0,2.0,0,1,23.0,0,28500.0,1
0,1.0,0,1,23.8,0,53400.0,1
0,3.0,0,2,23.8,0,46500.0,1
0,3.0,0,3,24.2,0,42600.0,1
0,10.0,0,1,23.2,0,53100.0,1
0,3.0,0,6,23.2,0,34200.0,1
0,3.0,0,1,23.2,0,42000.0,1
0,1.0,0,4,23.0,0,41100.0,1
0,3.0,0,7,23.8,0,39600.0,1
0,1.0,0,3,23.2,0,45100.0,1
0,5.0,0,7,23.2,0,41532.0,1
0,3.0,0,2,24.2,0,37500.0,1
0,3.0,0,2,23.2,0,46500.0,1
0,2.0,0,6,23.2,0,27000.0,1
0,3.0,0,4,23.2,0,43200.0,1
0,2.0,0,2,23.2,0,35700.0,1
0,3.0,0,2,23.8,0,46500.0,1
0,3.0,0,2,27.8,0,46500.0,1
0,3.0,0,1,24.2,0,42000.0,1
0,5.0,0,3,24.0,0,56100.0,1
0,3.0,0,5,25.6,0,39000.0,1
0,5.0,0,1,25.6,0,67200.0,1
0,5.0,0,5,23.2,0,64400.0,1
0,2.0,0,1,25.6,0,28500.0,1
0,2.0,0,3,24.4,0,37500.0,1
1,5.0,0,4,23.2,0,41700.0,0
1,3.0,0,5,23.2,0,79000.0,0
1,1.0,0,1,23.0,0,27000.0,0
1,3.0,0,4,23.2,0,66000.0,0
1,2.0,0,4,28.0,0,31200.0,0
1,2.0,0,4,23.8,0,31200.0,0
1,3.0,0,4,24.4,0,40500.0,0
1,0.5,0,2,22.6,0,19800.0,0
1,2.0,0,5,25.6,0,22500.0,0
1,3.0,0,4,23.2,0,35400.0,0
1,3.0,0,6,24.0,0,39600.0,0
1,3.0,0,1,23.8,0,38400.0,0
1,3.0,0,2,24.0,0,33900.0,0
1,3.0,0,3,25.6,0,41976.0,0
1,0.0,0,3,23.2,0,42300.0,0
1,3.0,0,2,23.8,0,33900.0,0
1,1.0,0,1,22.6,0,19500.0,0
1,3.0,0,3,22.6,0,41976.0,0
1,0.5,0,2,23.2,0,19800.0,0
1,2.0,0,3,23.2,0,40800.0,0
1,2.0,0,5,25.6,0,31500.0,0
1,2.0,0,3,24.4,0,25500.0,0
1,2.0,0,2,25.6,0,28200.0,0
0,2.0,0,3,25.6,0,37500.0,1
0,3.0,0,2,23.2,0,46500.0,1
0,5.0,0,6,23.2,0,62300.0,1
0,1.0,0,2,23.0,0,33300.0,1
0,3.0,0,3,23.8,0,42600.0,1
0,3.0,0,2,24.0,0,46500.0,1
0,3.0,0,1,23.2,0,39600.0,1
0,3.0,0,1,23.2,0,39600.0,1
0,3.0,0,1,23.2,0,39600.0,1
0,3.0,0,5,23.8,0,39000.0,1
0,3.0,0,2,23.2,0,46500.0,1
0,2.0,0,1,23.2,0,28500.0,1
0,3.0,0,3,24.0,0,42600.0,1
0,3.0,0,3,23.8,0,42600.0,1
0,3.0,0,2,23.2,0,46500.0,1
0,5.0,0,2,22.6,0,56100.0,1
0,3.0,0,4,23.8,0,43200.0,1
0,5.0,0,1,23.8,0,80000.0,1
0,3.0,0,3,23.8,0,42600.0,1
0,3.0,0,5,23.2,0,39000.0,1
1,5.0,0,3,23.8,0,40200.0,0
0,2.0,0,3,23.8,0,37500.0,1
0,3.0,0,2,22.6,0,46500.0,1
0,3.0,0,4,23.8,0,43200.0,1
0,3.0,0,1,23.0,0,39600.0,1
0,5.0,0,4,23.2,0,61200.0,1
0,5.0,0,3,23.2,0,56100.0,1
0,5.0,0,1,23.8,0,67200.0,1
0,5.0,0,1,23.8,0,66000.0,1
0,5.0,0,2,23.2,0,56100.0,1
0,1.0,0,4,23.0,0,41100.0,1
0,3.0,0,2,23.8,0,46500.0,1
0,3.0,0,2,24.2,0,46500.0,1
0,3.0,0,3,23.8,0,42600.0,1
0,5.0,0,3,23.2,0,56100.0,1
0,3.0,0,2,24.4,0,52500.0,1
0,3.0,0,4,23.8,0,43200.0,1
0,3.0,0,1,24.0,0,39600.0,1
0,2.0,0,2,24.2,0,24000.0,1
0,1.0,0,3,23.2,0,45100.0,1
0,3.0,0,1,23.8,0,39600.0,1
0,2.0,0,3,23.2,0,37500.0,1
0,3.0,0,2,23.2,0,46500.0,1
0,5.0,0,4,23.8,0,61200.0,1
0,5.0,0,3,23.2,0,56100.0,1
0,3.0,0,2,23.2,0,46500.0,1
0,1.0,0,3,23.8,0,45100.0,1
0,3.0,0,2,24.0,0,46500.0,1
0,3.0,0,2,24.4,0,46500.0,1
0,3.0,0,3,25.6,0,42600.0,1
0,5.0,0,1,24.4,0,67200.0,1
0,3.0,0,2,23.2,0,46500.0,1
0,3.0,0,1,24.2,0,42000.0,1
0,3.0,0,2,27.8,0,46500.0,1
0,3.0,0,5,22.6,0,39000.0,1
0,5.0,0,3,23.2,0,56100.0,1
0,3.0,0,2,23.8,0,46500.0,1
0,10.0,0,2,25.6,0,56100.0,1
0,3.0,0,2,22.6,0,46500.0,1
0,3.0,0,1,23.2,0,39600.0,1
0,3.0,0,2,23.2,0,46500.0,1
0,3.0,0,3,22.6,0,42600.0,1
0,3.0,0,4,23.8,0,43200.0,1
0,3.0,0,3,23.2,0,42600.0,1
0,2.0,0,2,23.2,0,35700.0,1
0,5.0,0,2,23.2,0,56100.0,1
0,3.0,0,1,23.8,0,39600.0,1
0,2.0,0,3,23.8,0,37500.0,1
0,5.0,0,3,23.8,0,56100.0,1
0,5.0,0,1,23.2,0,67200.0,1
0,3.0,0,3,23.2,0,42600.0,1
0,5.0,0,2,23.8,0,56100.0,1
0,3.0,0,5,23.2,0,39000.0,1
0,1.0,0,2,23.2,0,33300.0,1
0,3.0,0,3,24.0,0,42600.0,1
0,2.0,0,4,24.2,0,24000.0,1
0,3.0,0,1,27.8,0,39600.0,1
0,3.0,0,3,23.2,0,42600.0,1
0,3.0,0,6,23.2,0,34200.0,1
0,5.0,0,1,23.8,0,67200.0,1
0,3.0,0,4,23.2,0,43200.0,1
0,3.0,0,1,24.4,0,31500.0,1
0,3.0,0,5,23.2,0,34500.0,1
0,5.0,0,2,23.8,0,63000.0,1
0,3.0,0,2,23.8,0,52500.0,1
0,3.0,0,2,23.0,0,46500.0,1
0,5.0,0,2,23.2,0,56100.0,1
0,3.0,0,4,23.0,0,43200.0,1
0,3.0,0,2,23.2,0,46500.0,1
0,5.0,0,2,23.2,0,56100.0,1
0,5.0,0,2,23.2,0,56100.0,1
0,3.0,0,1,24.0,0,39600.0,1
0,3.0,0,4,23.8,0,43200.0,1
0,5.0,0,2,23.2,0,56100.0,1
0,3.0,0,3,23.2,0,42600.0,1
1,1.0,0,1,23.8,0,21100.0,0
1,5.0,0,8,23.8,0,44076.0,0
1,5.0,0,3,23.2,0,106080.0,0
0,5.0,0,1,22.6,0,67200.0,1
1,3.0,0,1,23.0,0,38400.0,0
1,1.0,0,2,23.2,0,26500.0,0
1,3.0,0,2,23.2,0,33000.0,0
0,3.0,0,4,23.8,0,43200.0,1
0,3.0,0,2,23.8,0,46500.0,1
0,5.0,0,3,23.8,0,56100.0,1
0,2.0,0,1,24.4,0,28500.0,1
0,3.0,0,2,23.8,0,68000.0,1
0,5.0,0,2,27.8,0,56100.0,1
0,3.0,0,3,23.8,0,42600.0,1
0,3.0,0,1,23.2,0,39600.0,1
1,3.0,0,2,23.0,0,33900.0,0
0,2.0,0,3,23.2,0,37500.0,1
0,3.0,0,4,23.2,0,43200.0,1
0,3.0,0,1,25.6,0,39600.0,1
0,5.0,0,2,23.2,0,56100.0,1
0,3.0,0,1,23.8,0,39600.0,1
1,1.0,0,1,25.6,0,21100.0,0
0,2.0,0,2,24.0,0,35700.0,1
0,5.0,0,2,23.2,0,56100.0,1
0,1.0,0,1,23.2,0,53400.0,1
0,3.0,0,3,23.2,0,42600.0,1
0,3.0,0,2,22.6,0,46500.0,1
0,0.0,0,2,25.6,0,46400.0,1
1,2.0,0,8,28.0,0,29100.0,0
0,3.0,0,4,23.2,0,43200.0,1
0,3.0,0,3,23.2,0,42600.0,1
0,3.0,0,3,23.8,0,42600.0,1
1,2.0,0,9,25.6,0,31500.0,0
1,3.0,0,7,23.2,0,34500.0,0
0,3.0,0,3,23.8,0,42600.0,1
1,1.0,0,4,23.2,0,22600.0,0
0,3.0,0,2,23.8,0,46500.0,1
0,3.0,0,2,25.6,0,46500.0,1
0,2.0,0,2,25.6,0,35700.0,1
1,3.0,0,3,28.0,0,41976.0,0
0,3.0,0,2,23.8,0,46500.0,1
0,3.0,0,2,22.6,0,46500.0,1
0,3.0,0,1,23.8,0,39600.0,1
0,2.0,0,2,23.0,0,35700.0,1
0,3.0,0,1,25.6,0,39600.0,1
1,3.0,0,8,25.6,0,39000.0,0
1,3.0,0,10,27.8,0,35400.0,0
1,3.0,0,10,27.8,0,35400.0,0
1,5.0,0,4,23.0,0,41700.0,0
1,3.0,0,12,25.6,0,32100.0,0
1,2.0,0,8,25.6,0,31500.0,0
1,1.0,0,4,25.6,0,17000.0,0
1,1.0,0,3,23.2,0,23900.0,0
1,1.0,0,3,25.6,0,22500.0,0
1,3.0,0,6,23.8,0,48000.0,0
1,2.0,0,8,25.6,0,30000.0,0
1,3.0,0,4,25.6,0,35400.0,0
1,3.0,0,8,23.2,0,37800.0,0
1,5.0,0,5,23.2,0,37500.0,0
1,5.0,0,1,23.8,0,47200.0,0
1,2.0,0,2,25.6,0,28200.0,0
1,5.0,0,8,23.8,0,44076.0,0
1,1.0,0,5,25.6,0,26800.0,0
1,2.0,0,12,25.6,0,24000.0,0
1,2.0,0,12,25.6,0,24000.0,0
1,3.0,0,16,24.2,0,34500.0,0
1,3.0,0,6,23.8,0,39600.0,0
0,5.0,0,2,23.2,0,56100.0,1
0,3.0,0,2,23.2,0,46500.0,1
0,2.0,0,3,23.2,0,37500.0,1
0,10.0,0,2,23.2,0,56100.0,1
0,3.0,0,4,23.0,0,39000.0,1
0,3.0,0,1,23.0,0,39600.0,1
0,10.0,0,2,23.8,0,56100.0,1
0,3.0,0,1,23.0,0,39600.0,1
0,5.0,0,2,23.2,0,52500.0,1
0,2.0,0,3,23.2,0,37500.0,1
0,3.0,0,3,23.2,0,42600.0,1
0,5.0,0,4,22.6,0,61200.0,1
0,5.0,0,3,25.6,0,30000.0,1
1,2.0,0,2,23.8,0,31500.0,0
1,3.0,0,3,23.2,0,37500.0,0
0,3.0,0,2,24.2,0,46500.0,1
0,1.0,0,3,23.2,0,45100.0,1
0,3.0,0,2,24.2,0,46500.0,1
0,3.0,0,6,23.8,0,49500.0,1
1,0.0,0,1,24.0,0,41100.0,0
0,3.0,0,5,23.2,0,39000.0,1
0,3.0,0,2,23.8,0,46500.0,1
0,3.0,0,3,23.0,0,42600.0,1
0,3.0,0,3,23.2,0,42600.0,1
0,3.0,0,5,23.2,0,39000.0,1
0,5.0,0,4,23.2,0,57000.0,1
0,5.0,0,1,24.0,0,66000.0,1
0,3.0,0,1,23.2,0,39600.0,1
0,1.0,0,1,24.2,0,53400.0,1
0,5.0,0,4,24.2,0,58500.0,1
0,2.0,0,1,25.6,0,28500.0,1
0,3.0,0,3,23.2,0,42600.0,1
0,3.0,0,1,23.8,0,39600.0,1
0,3.0,0,1,24.4,0,39600.0,1
0,3.0,0,2,23.0,0,46500.0,1
0,1.0,0,3,23.2,0,45100.0,1
0,5.0,0,3,23.8,0,54000.0,1
1,3.0,0,5,23.8,0,47600.0,0
0,5.0,0,2,23.8,0,56100.0,1
1,3.0,0,2,22.6,0,33900.0,0
0,3.0,0,3,24.4,0,42600.0,1
0,3.0,0,10,25.6,0,37200.0,1
0,3.0,0,3,24.0,0,42600.0,1
0,3.0,0,3,23.8,0,42600.0,1
0,5.0,0,2,23.8,0,56100.0,1
0,3.0,0,3,23.2,0,42600.0,1
1,3.0,0,3,23.8,0,41976.0,0
0,3.0,0,5,23.8,0,55500.0,1
0,1.0,0,3,23.2,0,45100.0,1
0,3.0,0,5,23.2,0,39000.0,1
0,3.0,0,2,23.2,0,46500.0,1
0,3.0,0,3,23.8,0,42600.0,1
0,5.0,0,5,22.6,0,64400.0,1
0,5.0,0,2,23.2,0,56100.0,1
0,2.0,0,4,23.8,0,43100.0,1
0,5.0,0,2,23.8,0,56100.0,1
0,3.0,0,3,23.8,0,42000.0,1
0,3.0,0,1,23.2,0,39600.0,1
0,3.0,0,1,23.2,0,39600.0,1
0,5.0,0,3,23.2,0,56100.0,1
0,3.0,0,3,23.2,0,42600.0,1
0,3.0,0,3,24.0,0,42600.0,1
0,2.0,0,3,24.2,0,37500.0,1
0,10.0,0,2,24.2,0,56100.0,1
0,2.0,0,1,23.2,0,24000.0,1
0,3.0,0,4,23.2,0,43200.0,1
0,3.0,0,5,22.6,0,39000.0,1
0,2.0,0,8,22.6,0,32100.0,1
0,3.0,0,2,25.6,0,46500.0,1
0,3.0,0,6,25.6,0,34200.0,1
0,3.0,0,5,23.2,0,39000.0,1
0,5.0,0,3,23.2,0,56100.0,1
0,10.0,0,2,23.8,0,56100.0,1
0,0.0,0,1,24.0,0,43000.0,1
0,2.0,0,2,22.6,0,35700.0,1
0,5.0,0,3,23.0,0,56100.0,1
0,3.0,0,3,23.2,0,42600.0,1
1,2.0,0,2,22.6,0,28200.0,0
0,3.0,0,3,23.2,0,33000.0,1
0,5.0,0,2,23.8,0,56100.0,1
0,3.0,0,1,24.2,0,57000.0,1
0,3.0,0,1,24.0,0,39600.0,1
1,3.0,0,7,22.6,0,36000.0,0
0,1.0,0,3,23.2,0,45100.0,1
0,2.0,0,1,22.6,0,28500.0,1
0,1.0,0,2,23.2,0,33300.0,1
0,5.0,0,3,23.2,0,56100.0,1
0,5.0,0,1,23.2,0,67200.0,1
0,3.0,0,1,23.8,0,39600.0,1
0,5.0,0,4,23.2,0,61200.0,1
0,5.0,0,2,22.6,0,56100.0,1
0,2.0,0,3,23.2,0,37500.0,1
0,3.0,0,3,23.8,0,42600.0,1
0,5.0,0,2,23.8,0,56100.0,1
0,3.0,0,6,25.6,0,24000.0,1
0,3.0,0,1,24.2,0,27000.0,1
0,3.0,0,1,24.0,0,39600.0,1
0,2.0,0,2,24.0,0,35700.0,1
1,3.0,0,3,23.2,0,33000.0,0
0,5.0,0,1,23.8,0,68000.0,1
0,1.0,0,2,23.2,0,54000.0,1
0,3.0,0,3,22.6,0,42600.0,1
0,2.0,0,4,25.6,0,27000.0,1
0,5.0,0,3,23.2,0,60000.0,1
0,5.0,0,7,23.8,0,41532.0,1
0,3.0,0,4,23.2,0,43200.0,1
0,3.0,0,3,23.8,0,42600.0,1
0,1.0,0,3,25.6,0,45100.0,1
0,3.0,0,1,24.2,0,27000.0,1
0,3.0,0,2,23.2,0,46500.0,1
1,2.0,0,5,23.2,0,31500.0,0
0,5.0,0,5,23.2,0,64400.0,1
0,5.0,0,4,22.6,0,61200.0,1
0,3.0,0,4,22.6,0,43200.0,1
0,3.0,0,1,24.0,0,39600.0,1
0,3.0,0,3,23.8,0,42600.0,1
0,3.0,0,1,23.2,0,39600.0,1
0,3.0,0,3,23.2,0,46500.0,1
0,2.0,0,2,23.2,0,35700.0,1
1,5.0,0,3,23.0,0,40200.0,0
1,3.0,0,3,23.8,0,41976.0,0
1,3.0,0,4,28.0,0,35400.0,0
1,3.0,0,2,23.8,0,33900.0,0
